1,265216,False
1,92161,False
1,68608,False
1,483331,True
1,130052,True
1,114693,True
1,304131,False
1,377863,True
1,345099,True
1,346124,False
1,139282,False
1,79894,False
1,43035,True
1,441373,False
1,379935,False
1,139302,True
1,41001,False
1,381996,False
1,197679,False
1,200764,True
1,260156,False
1,325694,True
1,368706,False
1,494662,False
1,390215,True
1,489546,False
1,17485,True
1,41039,True
1,365651,False
1,394325,True
1,154719,False
1,65632,True
1,253029,True
1,243817,True
1,348268,True
1,485488,True
1,348272,True
1,436338,True
1,30838,True
1,241786,True
1,365692,True
1,186494,True
1,394372,True
1,164999,True
1,272525,False
1,367764,False
1,458903,True
1,356504,False
1,409754,False
1,389277,False
1,109726,True
1,375970,False
1,362659,False
1,53410,True
1,362661,False
1,21669,True
1,497830,False
1,226472,True
1,398498,True
1,61610,True
1,301230,True
1,21679,True
1,486577,True
1,106675,True
1,348350,True
1,348354,True
1,471241,False
1,333002,True
1,457933,False
1,209,True
1,145623,False
1,3292,True
1,471262,False
1,213215,True
1,367845,False
1,387304,True
1,269545,False
1,101610,False
1,269546,False
1,206068,True
1,447733,True
1,376056,False
1,120060,False
1,122110,True
1,240898,False
1,352519,True
1,471303,False
1,471307,True
1,154891,False
1,120081,False
1,115986,True
1,96535,True
1,280855,False
1,106778,True
1,32027,False
1,471325,True
1,9502,True
1,96545,False
1,283939,True
1,91428,True
1,21797,False
1,18728,True
1,96554,True
1,46383,True
1,256304,True
1,102708,True
1,279861,True
1,60726,True
1,471353,True
1,471359,False
1,295240,True
1,76105,True
1,263498,False
1,176461,False
1,103758,True
1,66894,True
1,64854,True
1,221527,False
1,475479,False
1,54618,False
1,34138,False
1,321889,True
1,91492,False
1,22887,False
1,34154,False
1,221547,True
1,91500,False
1,22892,False
1,88430,True
1,61815,False
1,490872,True
1,87417,True
1,146807,False
1,243067,True
1,471419,False
1,471421,False
1,104823,False
1,471423,True
1,471426,False
1,34179,False
1,25989,True
1,220551,True
1,387464,True
1,470418,False
1,480659,True
1,345490,False
1,470422,True
1,61848,True
1,318874,False
1,403866,True
1,76191,True
1,78249,True
1,29104,False
1,128434,False
1,44467,False
1,366002,False
1,342454,False
1,230840,False
1,478651,False
1,118205,True
1,173504,False
1,230860,True
1,61901,True
1,352721,True
1,302546,True
1,480725,True
1,91610,True
1,332255,True
1,453092,False
1,52711,False
1,369132,True
1,214512,False
1,52725,False
1,260602,True
1,108026,True
1,142845,False
1,214532,True
1,101896,False
1,10760,True
1,342540,False
1,231948,True
1,68110,True
1,382487,False
1,236056,True
1,484890,False
1,117279,True
1,187941,True
1,448038,False
1,238122,True
1,108079,True
1,259633,False
1,60987,True
1,408125,False
1,57918,False
1,408128,False
1,194114,False
1,194118,True
1,311881,True
1,486985,False
1,104013,False
1,364113,True
1,125528,False
1,110174,True
1,453224,False
1,61035,True
1,262764,True
1,74349,True
1,352877,False
1,416370,False
1,7796,False
1,252536,True
1,148090,True
1,288379,True
1,291450,False
1,403069,True
1,244350,False
1,480892,True
1,116350,False
1,199298,True
1,361092,False
1,492166,False
1,265862,True
1,321161,True
1,5769,False
1,471692,False
1,368269,False
1,474769,False
1,61074,True
1,3731,True
1,37531,True
1,83611,False
1,481949,False
1,494248,True
1,480936,False
1,494249,False
1,490154,False
1,339628,True
1,488120,True
1,42682,True
1,258748,False
1,136894,True
1,102078,True
1,47814,False
1,450248,False
1,465609,False
1,115401,False
1,71373,False
1,446158,False
1,382671,False
1,328401,True
1,71381,True
1,246486,True
1,272091,True
1,120541,False
1,389853,False
1,412383,True
1,94944,False
1,144097,False
1,380641,True
1,278243,True
1,265954,True
1,256742,True
1,40681,True
1,407282,True
1,294643,True
1,233202,False
1,294647,True
1,185085,True
1,337662,True
1,144127,True
1,101132,True
1,48908,False
1,390929,False
1,412434,False
1,107293,True
1,354087,True
1,398123,True
1,396084,True
1,263991,True
1,19257,False
1,175929,False
1,77626,False
1,412484,True
1,60228,True
1,71494,True
1,217927,True
1,197444,True
1,58185,True
1,71492,True
1,113489,False
1,446293,False
1,294759,True
1,382823,False
1,35693,True
1,376686,False
1,146288,True
1,391033,False
1,294782,True
1,40834,False
1,492419,False
1,63366,True
1,58249,True
1,129930,True
1,366475,False
1,3979,True
1,416662,False
1,233367,True
1,58263,True
1,319385,False
1,79770,False
1,96156,True
1,114588,True
1,70561,True
1,482210,False
1,102310,False
1,240551,True
1,96168,False
1,41906,False
1,354227,False
1,120760,True
1,110520,True
1,142266,True
1,418745,True
1,422846,False
1,64448,False
1,99265,False
1,436163,True
1,488390,True
1,102342,False
1,432074,True
1,145359,False
1,145361,True
1,41942,False
1,130007,True
1,482263,True
1,130018,False
1,337893,True
1,83946,True
1,180206,True
1,145391,True
1,403438,True
1,155636,True
1,110581,False
1,387062,True
2,359429,False
2,345095,True
2,1035,False
2,51211,False
2,83983,False
2,370705,False
2,103448,True
2,216090,False
2,487455,True
2,216095,True
2,47138,True
2,116775,False
2,365611,False
2,490545,False
2,318519,False
2,321594,True
2,200764,True
2,260162,False
